,Timestamp,Latitude,Longitude,Altitude,Speed_gps,weather_time,weather_term,feeltemp_outside,windspeed,cloud_coverage,trafficflow_reducedspeed,trafficflow_confidence,freeflow_speed,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,Max_Emotion,ts,expressed_emotion,road_type,max_speed,lanes
0,2021-03-12 17:27:34.999022484,49.70318624245815,7.3176494284913405,266.99334619985274,0.2318473011255265,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,neutral,2021-03-12 17:27:34.999022484,happiness,residential,,
1,2021-03-12 17:28:37.786774158,49.70311719736905,7.317924060714593,266.09318809072585,4.545196056365967,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:37.786774158,happiness,residential,,
2,2021-03-12 17:28:37.786774158,49.70311719736905,7.317924060714593,266.09318809072585,4.545196056365967,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:37.786774158,happiness,residential,,
3,2021-03-12 17:28:37.786774158,49.70311719736905,7.317924060714593,266.09318809072585,4.545196056365967,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:37.786774158,happiness,residential,,
4,2021-03-12 17:28:37.786774158,49.70311719736905,7.317924060714593,266.09318809072585,4.545196056365967,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:37.786774158,happiness,residential,,
5,2021-03-12 17:28:37.786774158,49.70311719736905,7.317924060714593,266.09318809072585,4.545196056365967,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:37.786774158,happiness,residential,,
6,2021-03-12 17:28:37.786774158,49.70311719736905,7.317924060714593,266.09318809072585,4.545196056365967,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:37.786774158,happiness,residential,,
7,2021-03-12 17:28:38.736767530,49.703075944531925,7.3179931600079104,266.0378569951026,9.651179313659668,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:38.736767530,happiness,residential,,
8,2021-03-12 17:28:39.688977242,49.703010282872455,7.318065507856076,265.9348297245265,10.09907054901123,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:39.688977242,happiness,residential,,
9,2021-03-12 17:28:40.638965130,49.70294627944399,7.318137395184452,265.8046050451661,9.651179313659668,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:40.638965130,happiness,residential,,
10,2021-03-12 17:28:41.588084698,49.702878739053524,7.318203302785442,265.57859306231893,9.91573715209961,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:41.588084698,happiness,residential,,
11,2021-03-12 17:28:42.538067341,49.70280499406768,7.318269034544888,265.387865580297,9.91573715209961,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:42.538067341,happiness,residential,,
12,2021-03-12 17:28:43.488481522,49.702726660246476,7.318337637704518,265.09342005181344,11.047948837280273,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:43.488481522,happiness,residential,,
13,2021-03-12 17:28:44.438461542,49.7026543293526,7.318429776801926,264.93991902467064,11.412982940673828,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:44.438461542,happiness,residential,,
14,2021-03-12 17:28:45.387677193,49.702582653352025,7.318518266770513,264.5785341839836,11.047948837280273,2021-03-15T13:31:00+00:00,Mostly cloudy,-1.1,22.2,76,0.0,1.0,140.0,,,,,,,,,neutral,2021-03-12 17:28:45.387677193,happiness,residential,,
