,Timestamp,Latitude,Longitude,Altitude,Speed_gps,weather_time,weather_term,feeltemp_outside,windspeed,cloud_coverage,trafficflow_reducedspeed,trafficflow_confidence,freeflow_speed,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,Max_Emotion,road_type,max_speed,lanes,ts,expressed_emotion
13,2021-03-03 12:20:57.951563835,48.66993145916232,9.174941972609359,410.0179384509102,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.965,0.0,0.027000000000000003,neutral,residential,,,2021-03-03 12:20:57.951563835,neutral
14,2021-03-03 12:20:58.951549530,48.66993145916232,9.174941972609359,410.0179384509102,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,residential,,,2021-03-03 12:20:58.951549530,neutral
15,2021-03-03 12:21:01.951507568,48.66991083982736,9.174931139261435,410.3512165974825,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.003,0.994,0.001,0.002,neutral,residential,,,2021-03-03 12:21:01.951507568,neutral
16,2021-03-03 12:21:01.951507568,48.66991083982736,9.174931139261435,410.3512165974825,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.003,0.994,0.001,0.002,neutral,residential,,,2021-03-03 12:21:01.951507568,neutral
17,2021-03-03 12:21:01.951507568,48.66991083982736,9.174931139261435,410.3512165974825,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.003,0.994,0.001,0.002,neutral,residential,,,2021-03-03 12:21:01.951507568,neutral
18,2021-03-03 12:21:02.951493025,48.66991562111354,9.17492259741155,410.4420588202775,0.2520675063133237,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.0,0.0,0.0,0.0,0.998,0.001,0.0,neutral,residential,,,2021-03-03 12:21:02.951493025,neutral
19,2021-03-03 12:21:03.951479673,48.66991683109333,9.174924020406642,410.3652220889926,0.047679413110017776,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.999,0.001,0.0,neutral,residential,,,2021-03-03 12:21:03.951479673,neutral
20,2021-03-03 12:21:04.951464891,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,residential,,,2021-03-03 12:21:04.951464891,neutral
21,2021-03-03 12:21:05.951451302,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,residential,,,2021-03-03 12:21:05.951451302,neutral
22,2021-03-03 12:21:06.951436520,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.998,0.0,0.001,neutral,residential,,,2021-03-03 12:21:06.951436520,neutral
23,2021-03-03 12:21:07.951422691,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.0,0.0,0.003,0.001,0.773,0.002,0.22,neutral,residential,,,2021-03-03 12:21:07.951422691,neutral
24,2021-03-03 12:21:08.951407909,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.001,0.0,0.579,0.0,0.42,neutral,residential,,,2021-03-03 12:21:08.951407909,neutral
25,2021-03-03 12:21:09.951393604,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.002,0.994,0.0,0.003,neutral,residential,,,2021-03-03 12:21:09.951393604,neutral
26,2021-03-03 12:21:10.951378584,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.003,0.996,0.0,0.001,neutral,residential,,,2021-03-03 12:21:10.951378584,neutral
27,2021-03-03 12:21:11.951364517,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.129,neutral,residential,,,2021-03-03 12:21:11.951364517,neutral
28,2021-03-03 12:21:12.951350451,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,residential,,,2021-03-03 12:21:12.951350451,neutral
29,2021-03-03 12:21:13.951335907,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,residential,,,2021-03-03 12:21:13.951335907,neutral
30,2021-03-03 12:21:14.951321602,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,neutral,residential,,,2021-03-03 12:21:14.951321602,neutral
31,2021-03-03 12:21:15.951307058,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.001,0.0,0.0,0.0,0.983,0.0,0.016,neutral,residential,,,2021-03-03 12:21:15.951307058,neutral
32,2021-03-03 12:21:16.951292515,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,neutral,residential,,,2021-03-03 12:21:16.951292515,neutral
33,2021-03-03 12:21:17.951278210,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.002,0.995,0.0,0.001,neutral,residential,,,2021-03-03 12:21:17.951278210,neutral
34,2021-03-03 12:21:18.951262951,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.0,0.0,0.0,0.0,0.996,0.0,0.003,neutral,residential,,,2021-03-03 12:21:18.951262951,neutral
35,2021-03-03 12:21:19.951249599,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,neutral,residential,,,2021-03-03 12:21:19.951249599,neutral
36,2021-03-03 12:21:20.951234818,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.994,0.0,0.005,neutral,residential,,,2021-03-03 12:21:20.951234818,neutral
37,2021-03-03 12:21:21.951220036,48.66991683109333,9.174924020406642,410.3652220889926,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.014,0.001,0.0,0.0,0.0,0.98,0.001,0.004,neutral,residential,,,2021-03-03 12:21:21.951220036,neutral
38,2021-03-03 12:21:22.951205015,48.669906525450116,9.17487137068275,409.9728076141328,0.00358703166768471,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.0,0.0,0.0,0.0,0.875,0.0,0.123,neutral,residential,,,2021-03-03 12:21:22.951205015,neutral
39,2021-03-03 12:21:23.951190472,48.66990729551334,9.174874065466687,409.88648764323443,0.30772422133835275,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.7709999999999999,0.0,0.228,neutral,residential,,,2021-03-03 12:21:23.951190472,neutral
40,2021-03-03 12:21:24.951176643,48.669920117054254,9.17489603657624,409.8359432835132,1.2887652551357496,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.003,0.993,0.0,0.003,neutral,residential,,,2021-03-03 12:21:24.951176643,neutral
41,2021-03-03 12:21:25.951161861,48.66992874234847,9.174908647294293,409.62649958301336,1.110277260789729,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.034,0.003,0.001,0.004,0.001,0.939,0.002,0.017,neutral,residential,,,2021-03-03 12:21:25.951161861,neutral
42,2021-03-03 12:21:26.951147318,48.669938920226365,9.174906473114273,409.17850764282053,1.1217258430981638,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.0,neutral,residential,,,2021-03-03 12:21:26.951147318,neutral
43,2021-03-03 12:21:27.951132774,48.66993695867848,9.174909053430977,408.92235261481255,0.36735782530708094,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.002,0.0,0.0,0.0,0.05,0.942,0.002,0.003,neutral,residential,,,2021-03-03 12:21:27.951132774,neutral
44,2021-03-03 12:21:28.951118231,48.66993854053819,9.174915908958614,408.70868478249764,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.7829999999999999,0.0,0.21600000000000005,neutral,residential,,,2021-03-03 12:21:28.951118231,neutral
45,2021-03-03 12:21:29.951104164,48.669938760343314,9.174918491395967,408.26124126371,0.21960856622384445,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.004,0.002,0.0,0.0,0.002,0.987,0.001,0.004,neutral,residential,,,2021-03-03 12:21:29.951104164,neutral
46,2021-03-03 12:21:30.951089382,48.669936206495244,9.174913998403827,408.14531725272536,0.3528810597643734,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.0,0.0,0.0,0.0,0.979,0.018000000000000002,0.002,neutral,residential,,,2021-03-03 12:21:30.951089382,neutral
47,2021-03-03 12:21:31.951074600,48.66993215184032,9.174909872908584,408.1029454655945,0.544368394500742,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.995,0.0,0.004,neutral,residential,,,2021-03-03 12:21:31.951074600,neutral
48,2021-03-03 12:21:32.951060295,48.669931686840236,9.174905265482732,408.0787550071255,0.4036288275645646,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0,0.001,neutral,residential,,,2021-03-03 12:21:32.951060295,neutral
49,2021-03-03 12:21:33.951045752,48.66993097469222,9.174909692726123,407.84122512396425,0.2120805255141499,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.002,0.0,0.0,0.0,0.0,0.994,0.0,0.004,neutral,residential,,,2021-03-03 12:21:33.951045752,neutral
50,2021-03-03 12:21:34.951031208,48.66992914940185,9.174913977581307,407.7148141264916,0.0,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.997,0.0,0.002,neutral,residential,,,2021-03-03 12:21:34.951031208,neutral
51,2021-03-03 12:21:35.951016426,48.66992874544098,9.174913695432766,407.5229125590995,0.05644900135239124,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.006,0.0,0.0,0.0,0.025,0.954,0.001,0.013,neutral,residential,,,2021-03-03 12:21:35.951016426,neutral
52,2021-03-03 12:21:36.951001167,48.66993304904788,9.174885665869553,407.3821129957213,1.0524739984238716,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.005,0.002,0.0,0.0,0.0,0.991,0.0,0.002,neutral,residential,,,2021-03-03 12:21:36.951001167,neutral
53,2021-03-03 12:21:37.950986862,48.669919386109676,9.174823903107358,407.61704560834914,3.0330976460262282,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,residential,,,2021-03-03 12:21:37.950986862,neutral
54,2021-03-03 12:21:38.950972795,48.669909075114276,9.174756261213393,407.39392003044486,4.003149564004594,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.016,0.975,0.0,0.008,neutral,residential,,,2021-03-03 12:21:38.950972795,neutral
55,2021-03-03 12:21:39.950958014,48.66989936125528,9.174681554476614,408.0004199789837,4.7399118558864695,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.001,0.8440000000000001,0.0,0.154,neutral,tertiary,50.0,,2021-03-03 12:21:39.950958014,neutral
56,2021-03-03 12:21:40.950942755,48.66988991106314,9.17462942969924,409.2779496507719,4.0030141834239945,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.001,0.985,0.0,0.014,neutral,tertiary,50.0,,2021-03-03 12:21:40.950942755,neutral
57,2021-03-03 12:21:41.950928211,48.66989579886293,9.174633902347198,409.15221922285866,0.8429908880020183,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.002,0.978,0.0,0.02,neutral,tertiary,50.0,,2021-03-03 12:21:41.950928211,neutral
58,2021-03-03 12:21:42.950914383,48.66990301351564,9.17462635917712,409.46045783068985,0.43657759236481547,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.001,0.0,0.0,0.005,0.985,0.0,0.009000000000000001,neutral,tertiary,50.0,,2021-03-03 12:21:42.950914383,neutral
59,2021-03-03 12:21:43.950898647,48.66991129544475,9.174588475556982,409.7943889545277,1.8420260463351381,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.997,0.0,0.003,neutral,tertiary,50.0,,2021-03-03 12:21:43.950898647,neutral
60,2021-03-03 12:21:44.951149940,48.66991129544475,9.174588475556982,409.7943889545277,1.8420260463351381,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.997,0.0,0.003,neutral,tertiary,50.0,,2021-03-03 12:21:44.951149940,neutral
61,2021-03-03 12:21:45.967904091,48.669932346499394,9.174550538179746,410.01382670458406,2.7249797406485907,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.004,0.001,0.0,0.0,0.009000000000000001,0.979,0.0,0.006999999999999999,neutral,tertiary,50.0,,2021-03-03 12:21:45.967904091,neutral
62,2021-03-03 12:21:46.991739988,48.66999848997588,9.174544343295837,409.71367414854484,5.1024268621201525,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.001,0.0,0.0,0.011,0.979,0.0,0.009000000000000001,neutral,tertiary,50.0,,2021-03-03 12:21:46.991739988,neutral
63,2021-03-03 12:21:47.984045982,48.67010027811092,9.174533719269453,409.91655970830476,8.025279606042513,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.001,0.0,0.0,0.002,0.931,0.0,0.065,neutral,tertiary,50.0,,2021-03-03 12:21:47.984045982,neutral
64,2021-03-03 12:21:49.000049114,48.6702294938233,9.174528097798962,410.1322129992768,11.431893989512513,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,tertiary,50.0,,2021-03-03 12:21:49.000049114,neutral
65,2021-03-03 12:21:50.017276049,48.670380920803325,9.174520066786807,410.36110632307833,14.375843500950527,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,tertiary,50.0,,2021-03-03 12:21:50.017276049,neutral
66,2021-03-03 12:21:51.034998894,48.67052627860325,9.174516872244883,410.59854438435286,15.314865359056125,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,tertiary,50.0,,2021-03-03 12:21:51.034998894,neutral
67,2021-03-03 12:21:52.050959110,48.67066128327564,9.174505559829088,410.7005817051977,14.981876882985844,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,tertiary,50.0,,2021-03-03 12:21:52.050959110,neutral
68,2021-03-03 12:21:53.068171024,48.67079312242558,9.17447363544429,410.6371384020895,14.603859964888251,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,tertiary,50.0,3.0,2021-03-03 12:21:53.068171024,neutral
69,2021-03-03 12:21:54.084017992,48.67091136226661,9.174412434945161,410.9391676504165,13.987673566510795,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,tertiary,50.0,3.0,2021-03-03 12:21:54.084017992,neutral
70,2021-03-03 12:21:55.950723886,48.671178156371965,9.17420337460375,410.73118139617134,10.920911142199776,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,footway,,,2021-03-03 12:21:55.950723886,neutral
71,2021-03-03 12:21:56.950708866,48.67123357747006,9.174166845888179,410.3881552349777,8.518429322136107,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.001,0.995,0.0,0.003,neutral,footway,,,2021-03-03 12:21:56.950708866,neutral
72,2021-03-03 12:21:57.950694084,48.67126456288681,9.174145860687485,410.1655169837176,6.0084226158751655,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.023,0.974,0.0,0.002,neutral,footway,,,2021-03-03 12:21:57.950694084,neutral
73,2021-03-03 12:21:58.950680256,48.67130246199729,9.174125705996357,409.8099710950628,5.479115098809063,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.0,0.0,0.0,0.043,0.947,0.0,0.008,neutral,footway,,,2021-03-03 12:21:58.950680256,neutral
74,2021-03-03 12:21:59.950665474,48.67136039625881,9.174124671417356,409.2461702218279,6.079801163658,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.004,0.988,0.0,0.008,neutral,footway,,,2021-03-03 12:21:59.950665474,neutral
75,2021-03-03 12:22:00.950651169,48.671414636846784,9.174180843838643,408.955709415488,6.4271845827700425,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.001,0.0,0.0,0.0,0.001,0.997,0.0,0.001,neutral,tertiary,50.0,2.0,2021-03-03 12:22:00.950651169,neutral
76,2021-03-03 12:22:01.950635910,48.671462702934676,9.174294247906039,408.22200871910894,8.311631781258875,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.001,0.994,0.0,0.005,neutral,tertiary,50.0,,2021-03-03 12:22:01.950635910,neutral
77,2021-03-03 12:22:02.950621605,48.67148813748182,9.17446320106739,407.2950067156926,10.78963281220222,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.001,0.986,0.0,0.012,neutral,tertiary,50.0,,2021-03-03 12:22:02.950621605,neutral
78,2021-03-03 12:22:03.950606823,48.671516518702866,9.1746792689459,406.6053745113313,14.039385492970956,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.002,0.967,0.0,0.031,neutral,tertiary,50.0,,2021-03-03 12:22:03.950606823,neutral
79,2021-03-03 12:22:04.950591803,48.6715598323346,9.174935979721646,405.66678733751183,17.026213343509053,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.963,0.0,0.036000000000000004,neutral,tertiary,50.0,,2021-03-03 12:22:04.950591803,neutral
80,2021-03-03 12:22:05.950577021,48.671606832089346,9.17517813893886,404.43310177046806,17.63624677573991,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.994,0.0,0.006,neutral,tertiary,50.0,,2021-03-03 12:22:05.950577021,neutral
81,2021-03-03 12:22:06.950562954,48.671636410392935,9.175412310944171,403.6504025617615,17.232072275176538,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.996,0.0,0.004,neutral,tertiary,50.0,,2021-03-03 12:22:06.950562954,neutral
82,2021-03-03 12:22:07.950547695,48.6716733820596,9.175633243401665,402.87507464550436,16.60358611128291,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.001,0.0,0.0,0.0,0.984,0.0,0.014,neutral,tertiary,50.0,,2021-03-03 12:22:07.950547695,neutral
83,2021-03-03 12:22:08.950532913,48.67170627963682,9.175848259642198,402.10983414389193,15.995727886167238,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,tertiary,50.0,,2021-03-03 12:22:08.950532913,neutral
84,2021-03-03 12:22:09.950518608,48.671737654837855,9.17605448873358,401.6234905300663,15.439719086561734,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.001,0.001,0.81,0.001,0.187,neutral,tertiary,50.0,,2021-03-03 12:22:09.950518608,neutral
85,2021-03-03 12:22:10.950503826,48.67177599565801,9.176254974230279,400.7409163676202,15.001112344997475,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.994,0.005,0.0,neutral,tertiary,50.0,,2021-03-03 12:22:10.950503826,neutral
86,2021-03-03 12:22:11.950489044,48.67180585536696,9.17645592563058,400.39786961581564,14.717784920620208,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,,,,,,,,,,residential,50.0,,2021-03-03 12:22:11.950489044,neutral
87,2021-03-03 12:22:12.950474739,48.67179711271685,9.176690247572793,400.28431031201035,14.524540322249086,2021-03-05T10:41:00+00:00,Cloudy,-0.8,13.0,91,0.0,1.0,115.0,0.0,0.0,0.0,0.0,0.004,0.985,0.0,0.01,neutral,residential,50.0,,2021-03-03 12:22:12.950474739,neutral
