,Timestamp,Latitude,Longitude,Altitude,Speed_gps,anger,contempt,disgust,fear,happiness,neutral,sadness,surprise,Max_Emotion,ts,expressed_emotion,road_type,max_speed,lanes,weather_time,weather_term,feeltemp_outside,windspeed,cloud_coverage,trafficflow_reducedspeed,trafficflow_confidence,freeflow_speed
413,2021-03-16 15:26:11.999674320,48.493981255180685,9.205428263253292,377.228760949336,8.082246022649137,,,,,,,,,,2021-03-16 15:26:11.999674320,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
414,2021-03-16 15:26:12.999666691,48.49395640007085,9.205340807123806,377.17576588317746,6.452927302023111,,,,,,,,,,2021-03-16 15:26:12.999666691,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
415,2021-03-16 15:26:13.999680996,48.49393627080495,9.205285545198636,377.2614460801706,4.388718199113947,,,,,,,,,,2021-03-16 15:26:13.999680996,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
416,2021-03-16 15:26:14.999696732,48.493924947831204,9.205251586033684,377.0442850179969,2.8613751617471537,,,,,,,,,,2021-03-16 15:26:14.999696732,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
417,2021-03-16 15:26:15.999710321,48.49392026354646,9.205228653888923,376.7137051010503,1.7991678499789348,,,,,,,,,,2021-03-16 15:26:15.999710321,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
418,2021-03-16 15:26:17.391111851,48.49391878380339,9.205220489949156,377.12499331217276,0.0,,,,,,,,,,2021-03-16 15:26:17.391111851,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
419,2021-03-16 15:26:17.999737263,48.493916048710396,9.20520255464723,376.71448408346635,0.0,,,,,,,,,,2021-03-16 15:26:17.999737263,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
420,2021-03-16 15:26:18.999751568,48.49391350429534,9.205189761687814,376.750580009073,0.0,,,,,,,,,,2021-03-16 15:26:18.999751568,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
421,2021-03-16 15:26:19.999763966,48.49390904287057,9.205169779086946,376.90455887001013,0.0,,,,,,,,,,2021-03-16 15:26:19.999763966,neutral,tertiary,30.0,4.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
422,2021-03-16 15:26:20.999777317,48.493891277801794,9.205117469394576,377.6558872098103,3.4001178114299857,,,,,,,,,,2021-03-16 15:26:20.999777317,neutral,tertiary,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
423,2021-03-16 15:26:21.999789238,48.49387085940684,9.205044772245428,377.55987484101206,5.298314532474635,,,,,,,,,,2021-03-16 15:26:21.999789238,neutral,tertiary,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
424,2021-03-16 15:26:22.999802589,48.493845026375006,9.204951404732624,377.8692233255133,7.034747833780937,,,,,,,,,,2021-03-16 15:26:22.999802589,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
425,2021-03-16 15:26:23.999815941,48.49382217136514,9.204866303876097,378.0160336019471,7.011336500387581,,,,,,,,,,2021-03-16 15:26:23.999815941,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
426,2021-03-16 15:26:24.999826431,48.49379672106142,9.204768300032534,378.05284143425524,7.741916440556303,,,,,,,,,,2021-03-16 15:26:24.999826431,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
427,2021-03-16 15:26:25.999835968,48.49376560891486,9.204656271286836,378.1142238089815,8.96618190017538,,,,,,,,,,2021-03-16 15:26:25.999835968,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
428,2021-03-16 15:26:26.999847651,48.49373584536682,9.204521792476797,378.49123527389014,10.087705490536301,,,,,,,,,,2021-03-16 15:26:26.999847651,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
429,2021-03-16 15:26:27.999859095,48.49370498571386,9.204382196522355,379.00620993040496,10.749421578753324,,,,,,,,,,2021-03-16 15:26:27.999859095,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
430,2021-03-16 15:26:28.999871731,48.49366454858928,9.204245568688693,378.87096947897226,10.941268223691047,,,,,,,,,,2021-03-16 15:26:28.999871731,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
431,2021-03-16 15:26:29.999881029,48.49362844456939,9.204113989781312,378.7455788441002,10.931517874395444,,,,,,,,,,2021-03-16 15:26:29.999881029,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
432,2021-03-16 15:26:30.999893665,48.49358866901368,9.203977909090574,379.1747885793448,11.105779145886547,,,,,,,,,,2021-03-16 15:26:30.999893665,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
433,2021-03-16 15:26:31.999904633,48.493548320563754,9.203835393123224,379.1944457776845,11.358014846000815,,,,,,,,,,2021-03-16 15:26:31.999904633,neutral,service,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
434,2021-03-16 15:26:32.999914646,48.493509879486844,9.203683940030817,379.21959183830774,11.822455326030187,,,,,,,,,,2021-03-16 15:26:32.999914646,neutral,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
435,2021-03-16 15:26:33.999924898,48.493470366543214,9.203527319722475,379.5013871677221,12.213885800138266,,,,,,,,,,2021-03-16 15:26:33.999924898,neutral,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
436,2021-03-16 15:26:34.999934435,48.493427058375104,9.203367272859893,379.6578630059957,12.492114951066721,,,,,,,,,,2021-03-16 15:26:34.999934435,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
437,2021-03-16 15:26:35.999944925,48.49338180231774,9.203210140507073,379.268742678687,12.59359956631164,,,,,,,,,,2021-03-16 15:26:35.999944925,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
438,2021-03-16 15:26:36.999953747,48.49333868402997,9.203051808281804,379.27618382498616,12.742565008279762,,,,,,,,,,2021-03-16 15:26:36.999953747,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
439,2021-03-16 15:26:37.999964952,48.49329472640576,9.202893601603213,379.25176479946816,12.907777537803053,,,,,,,,,,2021-03-16 15:26:37.999964952,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
440,2021-03-16 15:26:38.999974728,48.49325418289335,9.202725597340317,379.3615892119706,13.045602126247568,,,,,,,,,,2021-03-16 15:26:38.999974728,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
441,2021-03-16 15:26:39.999984026,48.49320816026965,9.202564440076422,379.1082704588771,12.955783374538026,,,,,,,,,,2021-03-16 15:26:39.999984026,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
442,2021-03-16 15:26:40.999994516,48.49316158109156,9.202405061310543,378.9583358317614,12.760852161841132,,,,,,,,,,2021-03-16 15:26:40.999994516,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
443,2021-03-16 15:26:42.000003338,48.49311515383131,9.202249575769844,378.5594679359346,12.550668384445405,,,,,,,,,,2021-03-16 15:26:42.000003338,neutral,footway,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
444,2021-03-16 15:26:43.000013113,48.49306997848237,9.202097580743347,378.1680152323097,12.34236428481716,,,,,,,,,,2021-03-16 15:26:43.000013113,neutral,footway,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
445,2021-03-16 15:26:44.000024319,48.49302811271365,9.201946395417153,377.96806373912835,12.100121279884398,,,,,,,,,,2021-03-16 15:26:44.000024319,neutral,steps,,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
446,2021-03-16 15:26:45.000032425,48.49298505527417,9.201803305976826,378.14565689023584,11.804359811554713,,,,,,,,,,2021-03-16 15:26:45.000032425,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
447,2021-03-16 15:26:46.000042439,48.492942081350854,9.201660892055337,377.81236338056624,11.590296090888081,,,,,,,,,,2021-03-16 15:26:46.000042439,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
448,2021-03-16 15:26:47.000051975,48.492901556238614,9.201523499523752,377.5631154831499,11.33324940478888,,,,,,,,,,2021-03-16 15:26:47.000051975,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
449,2021-03-16 15:26:48.002808094,48.492901556238614,9.201523499523752,377.5631154831499,11.33324940478888,,,,,,,,,,2021-03-16 15:26:48.002808094,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
450,2021-03-16 15:26:49.003597975,48.492863073879526,9.201398185380759,377.07139424886566,10.277042350608069,,,,,,,,,,2021-03-16 15:26:49.003597975,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
451,2021-03-16 15:26:50.224357128,48.4928025288902,9.201181899617524,376.5383220007643,8.111103532272015,,,,,,,,,,2021-03-16 15:26:50.224357128,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
452,2021-03-16 15:26:51.040605068,48.4928025288902,9.201181899617524,376.5383220007643,8.111103532272015,,,,,,,,,,2021-03-16 15:26:51.040605068,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
453,2021-03-16 15:26:52.065386057,48.49280266156428,9.201073191056807,376.455257547088,7.9813218842129245,,,,,,,,,,2021-03-16 15:26:52.065386057,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
454,2021-03-16 15:26:53.080101013,48.4928206128863,9.200978701214199,375.81835853029037,7.790180782206225,,,,,,,,,,2021-03-16 15:26:53.080101013,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
455,2021-03-16 15:26:54.099533319,48.49285488947772,9.20087860098075,375.7288467939943,8.629020647033798,,,,,,,,,,2021-03-16 15:26:54.099533319,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
456,2021-03-16 15:26:55.109600067,48.49289839318189,9.200762694396444,375.6785158803687,9.826538193955033,,,,,,,,,,2021-03-16 15:26:55.109600067,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
457,2021-03-16 15:26:56.114038944,48.49294512211687,9.200637142540897,374.75555085390806,10.657825460828533,,,,,,,,,,2021-03-16 15:26:56.114038944,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
458,2021-03-16 15:26:57.113843918,48.492994603888754,9.200504693884856,374.66039521805936,11.086585041830899,,,,,,,,,,2021-03-16 15:26:57.113843918,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
459,2021-03-16 15:26:58.131267071,48.49304935532454,9.20036298353995,373.87119448091835,11.426524026518095,,,,,,,,,,2021-03-16 15:26:58.131267071,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
460,2021-03-16 15:27:00.000171185,48.49320354719266,9.199970332812162,372.7201522309333,10.372798132278485,,,,,,,,,,2021-03-16 15:27:00.000171185,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
461,2021-03-16 15:27:01.000179768,48.493247435819406,9.199866676352013,372.280619814992,9.101549865089527,,,,,,,,,,2021-03-16 15:27:01.000179768,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
462,2021-03-16 15:27:02.000189304,48.49327023259935,9.199767393821134,371.72966812178487,7.7501901801142274,,,,,,,,,,2021-03-16 15:27:02.000189304,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
463,2021-03-16 15:27:03.000198126,48.49328794093278,9.199692302957773,371.0495635159314,5.866054079986074,,,,,,,,,,2021-03-16 15:27:03.000198126,neutral,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
464,2021-03-16 15:27:04.000208139,48.4932958254581,9.199639066232407,370.751560957171,3.9857063724963377,,,,,,,,,,2021-03-16 15:27:04.000208139,neutral,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
465,2021-03-16 15:27:05.000215530,48.49330146207912,9.199611975789749,370.3047437528148,2.295514705101556,,,,,,,,,,2021-03-16 15:27:05.000215530,neutral,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
466,2021-03-16 15:27:06.000224113,48.49330152884766,9.199600729458828,370.2292426070198,0.0,,,,,,,,,,2021-03-16 15:27:06.000224113,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
467,2021-03-16 15:27:07.000234604,48.49330195915896,9.199582877019576,369.9919869350268,0.0,,,,,,,,,,2021-03-16 15:27:07.000234604,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
468,2021-03-16 15:27:08.000242233,48.493298616043006,9.199567053463756,369.870718004182,0.0,,,,,,,,,,2021-03-16 15:27:08.000242233,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
469,2021-03-16 15:27:09.000251054,48.49329836874851,9.199554380967042,369.7387964557856,0.0,,,,,,,,,,2021-03-16 15:27:09.000251054,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
470,2021-03-16 15:27:10.000259161,48.4933021027875,9.199538937308716,369.69663778413087,0.0,,,,,,,,,,2021-03-16 15:27:10.000259161,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
471,2021-03-16 15:27:11.000268936,48.49330397158613,9.199495727558023,369.67278132680804,2.5223833304712984,,,,,,,,,,2021-03-16 15:27:11.000268936,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
472,2021-03-16 15:27:12.000277042,48.49329682339019,9.19944333190689,369.4934224393219,3.45096340984281,,,,,,,,,,2021-03-16 15:27:12.000277042,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
473,2021-03-16 15:27:13.000285387,48.493276848815135,9.199405457889812,369.5754516264423,3.910618569462868,,,,,,,,,,2021-03-16 15:27:13.000285387,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
474,2021-03-16 15:27:14.000294209,48.493244415492036,9.19938374267824,369.46962191630166,4.48704377623133,,,,,,,,,,2021-03-16 15:27:14.000294209,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
475,2021-03-16 15:27:15.000302792,48.49320291347443,9.199354773225856,369.6100628292188,4.675939099278252,,,,,,,,,,2021-03-16 15:27:15.000302792,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
476,2021-03-16 15:27:16.000313759,48.4931674999375,9.199323814212477,369.6216577338055,4.523435399966168,,,,,,,,,,2021-03-16 15:27:16.000313759,angry,residential,30.0,,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
477,2021-03-16 15:27:19.000341415,48.49306558312336,9.199237621614074,369.8157108705491,3.9122631446786182,,,,,,,,,,2021-03-16 15:27:19.000341415,angry,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
478,2021-03-16 15:27:19.407999992,48.49306558312336,9.199237621614074,369.8157108705491,3.9122631446786182,,,,,,,,,,2021-03-16 15:27:19.407999992,angry,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
479,2021-03-16 15:27:35.000396490,48.49301945848788,9.19911222184277,369.837432208471,0.0,,,,,,,,,,2021-03-16 15:27:35.000396490,angry,tertiary,30.0,2.0,2021-03-18T09:13:00+00:00,Mostly cloudy,3.1,5.3,76,0.0,1.0,117.0
